report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_SETHUSAMUD,SETHUSAMUDRAM SHIP CHANNEL PROJECT,,6/2005,10/2008,,10/2008,2427.4,,2427.4,0.0,0.0,95.57,3.94,3.94,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.039,7.795,0,40.0,On Schedule,0,Low
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_DEEPENINGW,DEEPENING & WIDENING OF MAIN HARBOUR (MAHARASHTRA),MAHARASHTRA,10/2005,10/2008,,2/2009,800.0,,800.0,0.0,0.0,2.26,0.28,0.28,0.0,4.0,Low,General Execution Delay,,Ports & Shipping,Maharashtra,1.0,0.003,6.686,0,36.0,On Schedule,122,Low
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_ACQUISIONO,ACQUISION OF 2-300000 DWT VERY LARGE CRUDE CARRIERS (VLCC),VLCC,10/2005,9/2009,,9/2009,1136.08,,1136.08,0.0,0.0,353.49,31.11,31.11,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.311,7.036,0,47.0,On Schedule,0,Low
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_CDMA2000WL,CDMA 2000 WLL (DELHI),DELHI,6/2004,10/2004,,9/2006,460.28,,460.28,0.0,0.0,64.39,13.99,13.99,0.0,23.0,Medium,General Execution Delay,,Other Infrastructure,Delhi & NCR,1.0,0.14,6.134,0,4.0,Contractor / Vendor Non-Performance,699,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_PROJECT3OF,"PROJECT-3 OF NIB-II, IMPLEMENTATION AND EXECUTION OF MESS.",,11/2003,12/2005,,12/2006,250.0,,200.0,-50.0,-20.0,20.0,8.0,8.0,0.0,12.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,0.8,0.08,5.525,0,25.0,Administrative & Inter-Agency Coordination,365,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_GSMNETWORK,"GSM NETWORK EXPANSION, PH-IV (WEST BENGAL)",WEST BENGAL,9/2004,6/2005,,12/2006,428.0,,428.0,0.0,0.0,65.1,15.21,15.21,0.0,18.0,Medium,General Execution Delay,,Other Infrastructure,West Bengal,1.0,0.152,6.061,0,9.0,Contractor / Vendor Non-Performance,547,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_GSMBASEDNE,GSM BASED NETWORK EXPANSION PH.-IV TN,,2/2005,6/2006,,12/2006,650.42,,650.42,0.0,0.0,298.03,45.82,45.82,0.0,6.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.458,6.479,0,16.0,On Schedule,182,Low
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_PROJECT22O,"PROJECT 2.2 OF NIB-II, IMPLEMENTATION AND EXECUTION OF",,11/2003,5/2006,,12/2006,350.0,,300.0,-50.0,-14.29,125.41,35.83,35.83,0.0,7.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,0.857,0.358,5.861,0,30.0,Administrative & Inter-Agency Coordination,213,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_JHARKHANDC,"JHARKHAND CMTS, PHASE- IV",,9/2004,11/2005,,12/2006,134.85,,134.85,0.0,0.0,32.58,24.16,24.16,0.0,13.0,Medium,General Execution Delay,,Other Infrastructure,Jharkhand,1.0,0.242,4.912,0,14.0,Administrative & Inter-Agency Coordination,395,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_JKCMTSPHAS,J&K CMTS PHASE IV (SRINAGAR) (BSNL),SRINAGAR,1/2004,3/2005,,12/2006,109.57,,109.57,0.0,0.0,40.13,36.62,36.62,0.0,21.0,Medium,General Execution Delay,,Other Infrastructure,Jammu & Kashmir,1.0,0.366,4.706,0,14.0,Contractor / Vendor Non-Performance,638,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_KARNATAKAC,"KARNATAKA CMTS, PHASE- IV",,1/2004,6/2005,,12/2006,373.46,,260.0,-113.46,-30.38,138.99,37.22,37.22,0.0,18.0,Medium,General Execution Delay,,Other Infrastructure,Karnataka,0.696,0.372,5.925,0,17.0,Contractor / Vendor Non-Performance,547,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_CDMAWLLEQU,CDMA WLL EQUIPMENT-2 (MUMBAI),MUMBAI,7/2004,12/2004,,2/2007,362.26,,122.91,-239.35,-66.07,58.52,16.15,16.15,0.0,26.0,High,General Execution Delay,,Other Infrastructure,Maharashtra,0.5,0.162,5.895,0,5.0,Contractor / Vendor Non-Performance,790,High
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_GSMEXPANSI,"GSM EXPANSION, PH-IV (B) (MAHARASHTRA)",B,7/2005,3/2006,,3/2007,1174.75,,1174.75,0.0,0.0,22.78,1.94,1.94,0.0,12.0,Medium,General Execution Delay,,Other Infrastructure,Maharashtra,1.0,0.019,7.07,0,8.0,Administrative & Inter-Agency Coordination,365,Medium
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_DELHIMETRO,"DELHI METRO RAPID TRANSIT SYSTEM, PHASE-II",,8/2005,6/2010,,6/2010,8118.0,,8118.0,0.0,0.0,246.2,3.03,3.03,0.0,0.0,Low,On Schedule,,Urban Metro & Transit,Delhi & NCR,1.0,0.03,9.002,0,58.0,On Schedule,0,Low
NOV-2006,2006,NOV,MonthlyFR_nov_2006.pdf,MOSPI_2006_PAGLADIYAD,PAGLADIYA DAM PROJECT,,1/2001,12/2007,,3/2008,542.9,,1069.4,526.5,96.98,31.76,5.85,5.85,0.0,3.0,High,General Execution Delay,,Water Resources & Irrigation,Multi-State / Central,1.97,0.059,6.299,0,83.0,Administrative & Inter-Agency Coordination,91,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_NEWURANIUM,NEW URANIUM ORE PROCESSING MILL,,9/2003,6/2006,,3/2008,343.26,,343.26,0.0,0.0,284.84,82.98,82.98,0.0,21.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.83,5.841,0,33.0,Administrative & Inter-Agency Coordination,638,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KAIGAATOMI,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,5/2001,10/2009,,3/2008,4213.0,,3282.0,-931.0,-22.1,2126.0,50.46,50.46,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,0.779,0.505,8.346,0,101.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KUDANKULAM,KUDANKULAM APP (NPCIL),NPCIL,12/2001,12/2008,,12/2008,13171.0,,13171.0,0.0,0.0,9861.0,74.87,74.87,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.749,9.486,0,84.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_RAJASTHANA,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,4/2002,2/2008,,12/2008,3072.0,,3072.0,0.0,0.0,1773.0,57.71,57.71,0.0,10.0,Medium,General Execution Delay,,Power & Renewable Energy,Rajasthan,1.0,0.577,8.03,0,70.0,Administrative & Inter-Agency Coordination,304,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_PROTOTYPEF,PROTOTYPE FAST BREEDER REACTOR,,9/2003,9/2010,,9/2010,3492.0,,3492.0,0.0,0.0,793.25,22.72,22.72,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.227,8.159,0,84.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_CONSTRUCTI,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING,,2/2007,2/2009,,2/2009,290.92,,290.92,0.0,0.0,22.41,7.7,7.7,0.0,0.0,Low,On Schedule,,Civil Aviation,Multi-State / Central,1.0,0.077,5.676,0,24.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_POOTKIBALI,POOTKI BALIHARI UG,,12/1983,3/1994,,3/2008,199.87,,182.6,-17.27,-8.64,172.02,86.07,86.07,0.0,168.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,0.914,0.861,5.303,0,123.0,Administrative & Inter-Agency Coordination,5107,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_TPSIIEXPAN,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),1470MW TO 1970MW,10/2004,6/2009,,6/2009,2030.78,,2453.57,422.79,20.82,780.62,38.44,38.44,0.0,0.0,Medium,On Schedule,,Coal & Mines,Multi-State / Central,1.208,0.384,7.617,0,56.0,On Schedule,0,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_EXPANSIONO,EXPANSION OF MINE-II,,10/2004,6/2009,,6/2009,2161.28,,2295.93,134.65,6.23,1075.13,49.75,49.75,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.062,0.497,7.679,0,56.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_BARSINGSAR,BARSINGSAR TPS OF 250 MW,,12/2004,6/2009,,6/2009,1114.18,,1626.09,511.91,45.94,564.03,50.62,50.62,0.0,0.0,High,On Schedule,,Other Infrastructure,Multi-State / Central,1.459,0.506,7.017,0,54.0,On Schedule,0,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KULDAOCP,KULDA OCP,,1/2005,3/2010,,3/2010,302.96,,302.96,0.0,0.0,42.5,14.03,14.03,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.14,5.717,0,62.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DIPKAEXPAN,DIPKA EXPANSION OCP,,7/2005,3/2010,,3/2010,1268.53,,1268.53,0.0,0.0,479.08,37.77,37.77,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.378,7.146,0,56.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_GEVRAEXPAN,"GEVRA EXPANSION OCP, 25MTY (SECL)",SECL,7/2005,3/2010,,3/2010,1667.55,,1667.55,0.0,0.0,490.39,29.41,29.41,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.294,7.42,0,56.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KUSMUNDAEX,KUSMUNDA EXPANSION OCP,,6/2006,3/2011,,3/2011,737.65,,737.65,0.0,0.0,440.8,59.76,59.76,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.598,6.605,0,57.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_ASHOKOCEXP,ASHOK OC EXPANSION,,4/2006,3/2011,,3/2011,471.66,,471.66,0.0,0.0,91.54,19.41,19.41,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.194,6.158,0,59.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_BLOCKBOCPN,BLOCK-B OCP NCL (3.5 MTY),3.5 MTY,7/2006,3/2012,,3/2012,746.04,,746.04,0.0,0.0,25.67,3.44,3.44,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.034,6.616,0,68.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_BHUBANESHW,BHUBANESHWARI OCP (MAHANADI COALFIELDS LTD.) (10 MTY),MAHANADI COALFIELDS LTD.,1/2005,3/2012,,3/2012,336.68,,336.68,0.0,0.0,28.9,8.58,8.58,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.086,5.822,0,86.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_SHANTIKHAN,SHANTIKHANI LONGWALL PROJECTS,,10/2006,3/2012,,3/2012,249.03,,249.03,0.0,0.0,11.14,4.47,4.47,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.045,5.522,0,65.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_MAGADHOCCC,MAGADH OC (CCL),CCL,7/2006,7/2012,,7/2012,469.78,,469.78,0.0,0.0,2.61,0.56,0.56,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.006,6.154,0,72.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_JALLARAMSH,JALLARAM SHAFT PROJECT UG,,9/2007,3/2013,,3/2013,467.78,,467.78,0.0,0.0,9.64,2.06,2.06,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.021,6.15,0,66.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_ADRIYALASH,ADRIYALA SHAFT PROJECT,,9/2006,3/2013,,3/2013,212.34,,212.34,0.0,0.0,8.08,3.81,3.81,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.038,5.363,0,78.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_BINAEXTENS,BINA EXTENSION OC PROJECT,,11/2006,3/2014,,3/2014,168.97,,168.97,0.0,0.0,2.73,1.62,1.62,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.016,5.136,0,88.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_SECONDPHAS,SECOND PHASE EXPANSION OF NALCO,,10/2004,12/2008,,12/2008,4091.51,,4091.51,0.0,0.0,1150.37,28.12,28.12,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.281,8.317,0,50.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_COALDUSTIN,COAL DUST INJECTION SYSTEM IN BLAST FURNACE-2 & 3,,4/2006,5/2008,,7/2008,132.73,,133.92,1.19,0.9,28.66,21.59,21.59,0.0,2.0,Low,General Execution Delay,,Coal & Mines,Multi-State / Central,1.009,0.216,4.896,0,25.0,On Schedule,61,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_INSTALLATI,INSTALLATION OF MSDS-V & TRANSMISSION NETWORK,,5/2007,11/2008,,11/2008,143.02,,143.02,0.0,0.0,11.18,7.82,7.82,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.078,4.97,0,18.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_REBUILDING,REBUILDING OF COKE OVEN BATTERY NO.4,,5/2007,8/2009,,8/2009,248.94,,248.94,0.0,0.0,5.06,2.03,2.03,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.02,5.521,0,27.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DEVELOPMEN,"DEVELOPMENT OF SB- 11, BASSEIN FIELD",,3/2005,5/2007,,1/2008,245.33,,140.04,-105.29,-42.92,132.47,54.0,54.0,0.0,8.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,0.571,0.54,5.507,0,26.0,Administrative & Inter-Agency Coordination,243,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_PARADIPHAL,PARADIP-HALDIA CRUDE OIL PIPLINE SYSTEM,,3/2004,3/2006,,1/2008,1178.0,,1178.0,0.0,0.0,1070.19,90.85,90.85,0.0,22.0,Medium,General Execution Delay,,Petroleum & Natural Gas,Odisha,1.0,0.908,7.072,0,24.0,Administrative & Inter-Agency Coordination,669,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_BARGEBUMPE,"BARGE BUMPER, BOAT LANDING AND RISER PROTECTORS PROJECT",,9/2006,2/2008,,2/2008,148.84,,148.84,0.0,0.0,82.28,55.28,55.28,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.553,5.01,0,17.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_ADDITIONAL,ADDITIONAL DEVELOPMENT OF A-1 LAYER,,4/2005,12/2006,,2/2008,910.53,,910.53,0.0,0.0,734.67,80.69,80.69,0.0,14.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.807,6.815,0,20.0,Administrative & Inter-Agency Coordination,426,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DAHEJHAZIR,"DAHEJ-HAZIRA-URAN GAS PIPELINE, MULTISTATE",,12/2002,7/2005,,3/2008,1416.0,,1521.23,105.23,7.43,1028.59,72.64,72.64,0.0,32.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.074,0.726,7.256,0,31.0,Administrative & Inter-Agency Coordination,973,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_INTEGRATED,INTEGRATED DEVELOPMENT OF G1 & GS-15 FIELDS,,4/2003,3/2005,,4/2008,429.82,,1262.93,833.11,193.83,1063.71,100.0,247.48,147.48,37.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,2.938,2.475,6.066,1,23.0,Fund Constraint & Financial Stress,1125,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DABHOLPANV,DABHOL-PANVEL PIPELINE PROJECT,,1/2006,7/2007,,5/2008,1143.54,,1326.52,182.98,16.0,584.43,51.11,51.11,0.0,10.0,Medium,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.16,0.511,7.043,0,18.0,Administrative & Inter-Agency Coordination,304,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_GREENFUELS,GREEN FUELS & EMISSION CONTROL PROJECT AT MUMBAI REFINERY,,10/2002,4/2005,,5/2008,1152.0,,1731.01,579.01,50.26,1264.47,100.0,109.76,9.76,37.0,High,General Execution Delay,,Petroleum & Natural Gas,Maharashtra,1.503,1.098,7.05,0,30.0,Scope & Engineering Design Modifications,1125,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_C2C3LPGREC,C2-C3 & LPG RECOVERY FROM LNG AT DAHEJ,,12/2003,6/2006,,5/2008,900.92,,1493.49,592.57,65.77,239.75,26.61,26.61,0.0,23.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.658,0.266,6.805,0,30.0,Contractor / Vendor Non-Performance,699,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_PANIPATJAL,PANIPAT-JALANDHAR LPG PIPELINE,,5/2006,8/2008,,8/2008,186.72,,186.72,0.0,0.0,62.58,33.52,33.52,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Punjab,1.0,0.335,5.235,0,27.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_CLEANFUELS,CLEAN FUELS PROJECT VIZAG REFINERY MODERNISATION,,4/2003,5/2006,,9/2008,1635.0,,2147.79,512.79,31.36,1894.01,100.0,115.84,15.84,28.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.314,1.158,7.4,1,37.0,Fund Constraint & Financial Stress,851,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KOYALIRATL,KOYALI-RATLAM PRODUCT PIPLINE,,12/2004,12/2006,,10/2008,224.69,,194.28,-30.41,-13.53,152.0,67.65,67.65,0.0,22.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,0.865,0.676,5.419,0,24.0,Administrative & Inter-Agency Coordination,669,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_AUGMENTATI,AUGMENTATION OF MUNDRA-PANIPAT LINE,,6/2005,3/2008,,12/2008,205.0,,205.0,0.0,0.0,24.41,11.91,11.91,0.0,9.0,Medium,General Execution Delay,,Other Infrastructure,Haryana,1.0,0.119,5.328,0,33.0,Administrative & Inter-Agency Coordination,274,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DADRIPANIP,DADRI PANIPAT LNG PIPLINE,,6/2005,6/2008,,1/2009,250.66,,298.0,47.34,18.89,2.43,0.97,0.97,0.0,7.0,Medium,General Execution Delay,,Other Infrastructure,Haryana,1.189,0.01,5.528,0,36.0,Administrative & Inter-Agency Coordination,213,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_IMPROVEDOI,"IMPROVED OIL RECOVERY PROJECT, RUDRASAGAR",,9/2001,3/2006,,3/2009,113.9,,219.22,105.32,92.47,127.12,100.0,111.61,11.61,36.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.925,1.116,4.744,0,54.0,Scope & Engineering Design Modifications,1094,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_LUBEOILBAS,LUBE OIL BASE STOCK QUALITY UP GRADATION,,10/2006,4/2009,,4/2009,638.9,,638.9,0.0,0.0,16.98,2.66,2.66,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Uttar Pradesh,1.0,0.027,6.461,0,30.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_CHENNAIBAN,CHENNAI-BANGLORE PIPLINE,,7/2007,7/2009,,7/2009,232.11,,232.11,0.0,0.0,1.21,0.52,0.52,0.0,0.0,Low,On Schedule,,Other Infrastructure,Tamil Nadu,1.0,0.005,5.452,0,24.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_CRUDEOILRE,"CRUDE OIL RECEIPT FACILITY, KOCHI REFINERY",,4/2006,9/2009,,9/2009,2591.8,,2591.8,0.0,0.0,25.83,1.0,1.0,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Kerala,1.0,0.01,7.86,0,41.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_DIESELHYDR,DIESEL HYDROGEN TREATMENT PROJECT BONGAIGAON,,5/2006,9/2009,,10/2009,1431.91,,1431.91,0.0,0.0,212.18,14.82,14.82,0.0,1.0,Low,General Execution Delay,,Power & Renewable Energy,Assam,1.0,0.148,7.267,0,40.0,On Schedule,30,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_PANIPATNAP,PANIPAT-NAPHTA CRACKER PROJECT,,4/2006,9/2009,,11/2009,12138.0,,14439.0,2301.0,18.96,2659.67,21.91,21.91,0.0,2.0,Medium,General Execution Delay,,Other Infrastructure,Haryana,1.19,0.219,9.404,0,41.0,Administrative & Inter-Agency Coordination,61,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_OFFSHOREGR,OFFSHORE GRID INTER CONNECTIVITY PROJECT IN MUMBAI HIGH,,1/2007,3/2010,,3/2010,740.02,,740.02,0.0,0.0,0.95,0.13,0.13,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Maharashtra,1.0,0.001,6.608,0,38.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_IORLAKWALA,IOR LAKWA- LAKHMANI,,9/2001,3/2007,,3/2010,345.1,,429.38,84.28,24.42,323.5,93.74,93.74,0.0,36.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.244,0.937,5.847,0,66.0,Administrative & Inter-Agency Coordination,1094,High
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_HEERAANDSO,HEERA AND SOUTH HEERA REDEVELOPMENT PROJECT,,9/2006,6/2010,,6/2010,2305.3,,1339.25,-966.05,-41.91,173.52,7.53,7.53,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,0.581,0.075,7.743,0,45.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_KAIGA34TRA,KAIGA 3&4 TRANSMISSION SYSTEM (759 CKM),759 CKM,3/2005,12/2007,,12/2007,596.45,,604.02,7.57,1.27,462.62,77.56,77.56,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.013,0.776,6.393,0,33.0,On Schedule,0,Low
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_NORTHERNRE,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-I (336 CKM),336 CKM,1/2004,7/2006,,12/2007,271.8,,310.79,38.99,14.35,273.26,100.0,100.54,0.54,17.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.143,1.005,5.609,0,30.0,Administrative & Inter-Agency Coordination,517,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_VINDHYACHA,VINDHYACHAL STAGE -III TRANSMISSION SYSTEM (P.GR.),P.GR.,7/2004,7/2007,,12/2007,596.47,,692.41,95.94,16.08,579.17,97.1,97.1,0.0,5.0,Medium,General Execution Delay,,Power & Renewable Energy,Multi-State / Central,1.161,0.971,6.393,0,36.0,Administrative & Inter-Agency Coordination,152,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_NEYVELITSI,"NEYVELI TS-II TRANSIMISSION SYSTEM, 838 CKM",,1/2005,12/2007,,12/2007,691.83,,806.38,114.55,16.56,398.32,57.57,57.57,0.0,0.0,Medium,On Schedule,,Other Infrastructure,Multi-State / Central,1.166,0.576,6.541,0,35.0,On Schedule,0,Medium
NOV-2007,2007,NOV,MonthlyFR_nov_2007.pdf,MOSPI_2007_WESTERNREG,WESTERN REGION SYSTEM STRENGTHENING SCHEME - 1(PR. GR.),PR. GR.,8/2004,11/2007,,1/2008,199.21,,200.81,1.6,0.8,171.7,86.19,86.19,0.0,2.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.008,0.862,5.299,0,39.0,On Schedule,61,Low
